Product Name,Product Code,Crop Category,Crop Name,Hybrid / Variety Type,Short Description,Full Description,Key Features,Traits,Suitable Region,Suitable Season,Duration,Product Image URL,Downloaded Image Filename,PDF / Brochure URL,Downloaded PDF Filename,Old Product Page URL,Status,Display Order,Notes
Balma (TMWH 2741),TMWH2741,Vegetables,,Hybrid,"BALMA(TMWH 2741)
• Ice box type hybrid
• Harvesting starts after 70 days after planting
• Oblong shaped fruits
• Average weight of 4-6 kg
• Dark red flesh colour and rind colour dark red
• High BRIX content &amp; very crispy flesh
• Tolerant to major pests &amp; diseases
• Widely adapted for cultiva",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/BALMA-300x300.png?lossy=2&strip=1&webp=1,TMWH2741.jpg,,TMWH2741.pdf,https://trimurti.in/product/balma/,Active,125,
Chamki,,Vegetables,,Variety,"CHAMKI (TMTH 209)
• Tomato hybrid for fresh market with high yield potential
• Picking starts from 50-55 days after transplanting
• Semi-determinate plant type
• Round fruit with good firmness
• Average fruit weight: 85-95 g
• Fruits are sour in taste
• Tolerant to heat,Tomato virus (TyLCV), other m",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/CHAMKI-300x300.png?lossy=2&strip=1&webp=1,chamki.jpg,,chamki.pdf,https://trimurti.in/product/chamki/,Active,126,
Diya (TMTH 208),,Vegetables,,Variety,"DIYA (TMTH 208)
• Indeterminate type tomato hybrid with very high yield potential
• Picking starts from 60-65 days after transplanting
• Round firm fruit suitable for transportation
• Average fruit weight: 90 -110 g
• Requires staking
• Uniform fruits all throughout the crop period
• Tolerant to maj",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Diya_-300x300.png?lossy=2&strip=1&webp=1,diya-tmth-208.jpg,,diya-tmth-208.pdf,https://trimurti.in/product/diya/,Active,127,
Hema Plus (TMCU 1101),,Vegetables,,Variety,"HEMA+ (TMcC^Hl)
• Cucumber hybrid for fresh market
• Days to first appearance of male flower: 30-32 days &amp; female flower: 32-35 days
• No. of female fruits / vine: 12-16
• Fruit colour: Green
• Fruit diameter: 4-5 cm
• Fruit length: 18-20 cm
• Fruit weight: 180-200 g
• Days to first fruit pickin",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/hemaPLUS-scaled-300x300.jpg?lossy=2&strip=1&webp=1,hema-plus-tmcu-1101.jpg,,hema-plus-tmcu-1101.pdf,https://trimurti.in/product/hema-plus/,Active,128,
Holi,,Vegetables,,Variety,"HOLI (TMTH206)
• Tomato hybrid for fresh market purpose with high yield potential
• Picking starts from 50-55 days after transplanting
• Determinate plant type
• Flat round fruit having average weight of 75-85 g
• Fruits are firm with sour taste
• Uniform fruits all throughout the crop period
• Tole",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Holi_-300x300.png?lossy=2&strip=1&webp=1,holi.jpg,,holi.pdf,https://trimurti.in/product/holi/,Active,129,
Ila 1409,,Vegetables,,Variety,"ILA (TMBG 1409)
• Bottle gourd hybrid for fresh market with very high yield potential
• Long cylindrical fruits with very attractive green colour
• Picking starts after 60-65 days of planting
• Average fruit weight: 1.0 &#8211; 1.5 kg
• Fruit length: 35-40 cm
• Good shelf life and suitable for trans",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Ila1409-300x300.png?lossy=2&strip=1&webp=1,ila-1409.jpg,,ila-1409.pdf,https://trimurti.in/product/ila-1409/,Active,130,
Inam (TMCU 1111),,Vegetables,,Variety,"INAM (TMCU 1111)
• Cucumber hybrid for fresh market
• Days to first fruit picking: 45-50 days
• Days to first appearance of female flower after 32-35 days
• No. of female fruits / vine: 12-18
• Fruit colour: Green
• Average fruit length: 18-20 cm and diameter: 4-5 cm
• Average fruit weight: 200-225 ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Inam_-300x300.png?lossy=2&strip=1&webp=1,inam-tmcu-1111.jpg,,inam-tmcu-1111.pdf,https://trimurti.in/product/inam/,Active,131,
Isha (TMWH 701),TMWH701,Vegetables,,Hybrid,"ISHA (TMWH 701)
• Dragon type hybrid with more fruits per plant
• Harvesting starts from 80-85 days after planting
• Oblong fruits with an average weight of 9-12 kg
• Red flesh colour and rind colour is green with dark green strips
• Higher BRIX and very crispy flesh
• Tolerant to major pests and di",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Isha-300x300.png?lossy=2&strip=1&webp=1,TMWH701.jpg,,TMWH701.pdf,https://trimurti.in/product/isha/,Active,132,
Ishq,,Vegetables,,Variety,"ISHQ (TMWH 702)
• Sugar baby type hybrid with high yield potential
• Harvesting starts from 75-80 days after planting
• Round shaped fruits with an average weight of 8-10 kg
• Dark red flesh colour and rind colour dark green
• Higher BRIX &amp; very crispy flesh
• Tolerant to major pests and disease",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Ishq-300x300.png?lossy=2&strip=1&webp=1,ishq.jpg,,ishq.pdf,https://trimurti.in/product/ishq/,Active,133,
Ista (TMBI 1301),TMBI1301,Vegetables,,Variety,"ISTA (TMBI1301)
• Bitter gourd hybrid having long spindle shaped fruits
• Picking starts after 50-55 days after planting
• Green spiny fruits
• Fruit length : 15 &#8211; 20 cm
• Fruit weight: 100 &#8211; 120 g
• Good shelf life
• Tolerant to major pests and diseases
• Widely adapted for cultivation ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/ISTA-NEW-300x300.png?lossy=2&strip=1&webp=1,TMBI1301.jpg,,TMBI1301.pdf,https://trimurti.in/product/ista-new/,Active,134,
Jhalak (TMPH 424),,Vegetables,,Variety,"JHALAK (TMPH 424)
• Green Chilli hybrid with very high yield potential
• Picking starts for green chilli after 55-60 days from transplanting
• Semi-Erect plant type
• Fruit length : 7-8 cm
• Immature fruit is dark green and very attractive in colour
• Profuse fruiting and more fruits per picking
• M",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Jhalak_3d-300x300.png?lossy=2&strip=1&webp=1,jhalak-tmph-424.jpg,,jhalak-tmph-424.pdf,https://trimurti.in/product/jhalak/,Active,135,
Kaabil (TMWH 711),TMWH711,Vegetables,,Hybrid,"KAABIL(TMWH 711)
• Ice box type watermelon hybrid
• Harvesting starts from 75 &#8211; 80 days after planting
• Oblong shaped fruits with dark green colour
• Average fruit weight of 4-6 kg
• Dark red flesh colour and rind colour dark red
• High BRIX content and very crispy flesh
• Tolerant to major p",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/KAABIL-300x300.png?lossy=2&strip=1&webp=1,TMWH711.jpg,,TMWH711.pdf,https://trimurti.in/product/kaabil/,Active,136,
Kaalia gold (TMWH 704),TMWH704,Vegetables,,Hybrid,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/KALIA-GOLD-300x300.png?lossy=2&strip=1&webp=1,TMWH704.jpg,,TMWH704.pdf,https://trimurti.in/product/kaalia-gold/,Active,137,
Kashinath (TMPU 1818),,Vegetables,,Variety,"KASHINATH (TMPU 1818)
• Pumpkin hybrid with high yield and early maturity
• Days to maturity: 90-100 days
• Fruit shape: Round
• Fruit skin colour: Mottled green
• Fruit flesh colour: Yellowish orange
• Fruit weight: 4-6 kg
• Good keeping quality
• Widely adapted for cultivation in AP, AS, BR, CG, G",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/KASHINATH-1-300x300.png?lossy=2&strip=1&webp=1,kashinath-tmpu-1818.jpg,,kashinath-tmpu-1818.pdf,https://trimurti.in/product/kashinath-2/,Active,138,
Klik (TMPH 401),,Vegetables,,Variety,"KLIK (TMPH 401)
• Green Chilli hybrid
• Picking starts for green chilli after 65-70 days from transplanting
• High yield potential
• Semi-Erect plant type
• Fruit length : 7-9 cm
• Immature fruit is attractive green in colour
• Very high pungency
• Tolerant to LCV, other major pests and diseases
• W",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/klik-pouch-300x300.png?lossy=2&strip=1&webp=1,klik-tmph-401.jpg,,klik-tmph-401.pdf,https://trimurti.in/product/klik/,Active,139,
LEONE (TMPH 434),,Vegetables,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/LE.ONE_-300x300.png?lossy=2&strip=1&webp=1,leone-tmph-434.jpg,,leone-tmph-434.pdf,https://trimurti.in/product/le-one/,Active,140,
MithiKorn,,Vegetables,,Variety,"MITHIKORN (TMMH 8712)
• Sweet com hybrid for fresh market with high yield potential
• Picking starts from 80 -85 days after planting
• Fruit weight: 280 &#8211; 300 g
• No. of rows / cob: 14-16
• No. of grains / row : 40-45
• Good shelf-life
• Brix : 14-15
Widely adapted for cultivation in AP, AS, B",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Mithikorn-300x300.jpg?lossy=2&strip=1&webp=1,mithikorn.jpg,,mithikorn.pdf,https://trimurti.in/product/mithikorn/,Active,141,
Nagma (TMPH 404),,Vegetables,,Variety,"NAGMA (TMPH 404)
• Dual purpose chilli hybrid (i.e. as green &amp; dry chilli)
• Picking starts for green chilli after 70-75 days &amp; for dry chilli after
120-125 days from transplanting
• Erect with tall plant type
• Fruit length : 9-10 cm
• Immature fruit is green and mature fruit is dark red in",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/NAGMA-300x300.png?lossy=2&strip=1&webp=1,nagma-tmph-404.jpg,,nagma-tmph-404.pdf,https://trimurti.in/product/nagma/,Active,142,
Nivi (TMOH 306),,Vegetables,,Variety,"NIVI (TMOH 306)
• Okra hybrid with high yield potential
• Early in picking and picking starts from 40-45 days
• Green fruits having length of 11-12 cm
• Highly tolerant to Yellow Vein Mosaic Virus (YVMV)
• Easy in picking
• Good shelf life
• Widely adapted for cultivation during Kharif, Rabi and Sum",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/NIVI-scaled-300x300.jpg?lossy=2&strip=1&webp=1,nivi-tmoh-306.jpg,,nivi-tmoh-306.pdf,https://trimurti.in/product/nivi/,Active,143,
Nivi Gold (TMOH 303),,Vegetables,,Variety,"NIVI GOLD (TMOH 303)
• Okra hybrid with very high yield potential
• Picking starts from 45-50 days
• Erect with tall plant type
• Dark green fruits having length of 10-12 cm
• Highly resistant to Yellow Vein Mosaic Virus (YVMV)
• Easy in picking
• Good shelf life
• Widely adapted for cultivation dur",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Nivi-gold-300x300.png?lossy=2&strip=1&webp=1,nivi-gold-tmoh-303.jpg,,nivi-gold-tmoh-303.pdf,https://trimurti.in/product/nivi-gold/,Active,144,
POKO (TMCH 20008),,Vegetables,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2025/07/Real-star-300x300.png?lossy=2&strip=1&webp=1,poko-tmch-20008.jpg,,poko-tmch-20008.pdf,https://trimurti.in/product/poko-tmch-20008/,Active,145,
Purvi (TMPH 406),,Vegetables,,Variety,"PURVI (TMPH 406)
• Dry Chilli hybrid
• Picking starts for dry chilli after l lO-l 15 days from transplanting
• Erect with tall plant type
• Fruit length : 12-14 cm
• Immature fruit is dark green and mature fruit is dark red in colour
•SHU: 15,000-20,000
• ASTA colour value: 115-125 units
• Tolerant ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/purvi-300x300.png?lossy=2&strip=1&webp=1,purvi-tmph-406.jpg,,purvi-tmph-406.pdf,https://trimurti.in/product/purvi/,Active,146,
Raima + (TMPH 417),,Vegetables,,Variety,"RAIMA +
• Green Chilli hybrid with high yield potential
• Picking starts for green chilli after 65-70 days from transplanting
• Erect with tall plant type
• Fruit length : 10-12 cm
• Immature fruit is parrot green in colour
• High pungency
• Tolerant to LCV, other major pests and diseases
•Widely ad",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/RAIMA-PLUS-300x300.png?lossy=2&strip=1&webp=1,raima--tmph-417.jpg,,raima--tmph-417.pdf,https://trimurti.in/product/raima-plus/,Active,147,
REAL STAR (TMCH 20012),,Vegetables,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2025/07/Real-star-1-300x300.png?lossy=2&strip=1&webp=1,real-star-tmch-20012.jpg,,real-star-tmch-20012.pdf,https://trimurti.in/product/real-star-tmch-20012/,Active,148,
Rishta (TMBI 1304),TMBI1304,Vegetables,,Variety,"RISHTA (TMBI 1304)
• Bitter gourd hybrid having long spindle shaped fruits
• Dark Green fruits are less spiny and smooth
• Picking starts after 50-55 days after planting
• Average fruit length is 15 &#8211; 20 cm and girth is 4-5 cm
• Fruit weight: 100 &#8211; 125 g
• Very good shelflife and suitabl",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/trimurti-RISHTA-300x300.png?lossy=2&strip=1&webp=1,TMBI1304.jpg,,TMBI1304.pdf,https://trimurti.in/product/trimurti-rishta/,Active,149,
Rumi (TMSG 1602),,Vegetables,,Variety,"RUMI (TMSG 1602)
• Sponge gourd hybrid for fresh market with high yield potential
• Picking starts after 45 -50 days of planting
• Fruits are very attractive dark green in colour
• Female flower starts from 15-18 nodes
• Female flower per vine : 15-20
• Fruit weight: 150 &#8211; 160 g
• Fruit length",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/RUMI-3D-300x300.png?lossy=2&strip=1&webp=1,rumi-tmsg-1602.jpg,,rumi-tmsg-1602.pdf,https://trimurti.in/product/rumi/,Active,150,
Rype (TMTH 205),,Vegetables,,Variety,"RYPE (TMTH 205)
• Hybrid for fresh market with high yield potential
• Recommended for cultivation during Kharif, Rabi &amp; Summer seasons
• Picking starts from 60-65 days after transplanting
• Determinate plant type
• Fruits are dark red in colour, shape is flat round and
average fruit weight is 90",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/RYPE-300x300.png?lossy=2&strip=1&webp=1,rype-tmth-205.jpg,,rype-tmth-205.pdf,https://trimurti.in/product/rype/,Active,151,
Sarla (TMBG 1404),,Vegetables,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/SARLA-GOURD-300x300.png?lossy=2&strip=1&webp=1,sarla-tmbg-1404.jpg,,sarla-tmbg-1404.pdf,https://trimurti.in/product/sarla/,Active,152,
Shivi (TMOH 307),,Vegetables,,Variety,"SHIVI (TMOH 307)
• Okra hybrid with high yield potential
• Early picking and picking starts from 40-42 days
• Easy in Picking
• Green fruits having 12-14 cm length
• Good shelf life
• Tolerant to Yellow Vein Mosaic Virus (YVMV)
• Widely adapted for cultivation during Rabi and Summer seasons in AP, A",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/SHIVI-300x300.png?lossy=2&strip=1&webp=1,shivi-tmoh-307.jpg,,shivi-tmoh-307.pdf,https://trimurti.in/product/shivi/,Active,153,
Shivi gold,,Vegetables,,Variety,"SHIVI GOLD (TMOH 316)
• Okra hybrid with high yield potential
• Picking starts from 45-50 days
• Erect with tall plant type
• Dark green fruits having 10-12 cm length
• Good shelflife
• Resistant to Yellow Vein Mosaic Virus (YVMV)
• Widely adapted for cultivation during Kharif and Summer seasons in ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/shivi-gold-300x300.png?lossy=2&strip=1&webp=1,shivi-gold.jpg,,shivi-gold.pdf,https://trimurti.in/product/shivi-gold/,Active,154,
Tabla (TMPU 1836),,Vegetables,,Variety,"TABLA (TMPU1836)
• Pumpkin hybrid with high yield and early maturity
• Days to maturity: 80-90 days
• Fruit shape: Flat round
• Fruit weight: 2-4 kg
• Fruit skin colour: Mottled green
• Good keeping quality
• Widely adapted for cultivation in AP, AS, BR, CG, GJ, HR, JH, KA, MH, MP, OD, PB, RJ, TS, T",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TABLA-300x300.png?lossy=2&strip=1&webp=1,tabla-tmpu-1836.jpg,,tabla-tmpu-1836.pdf,https://trimurti.in/product/tabla/,Active,155,
Tanu (TMBI 1305),TMBI1305,Vegetables,,Variety,"TANU (TMBI 1305)
• Bitter gourd hybrid having Short Spindle-shaped fruits.
• Picking starts after 50-55 days after planting.
• Green spiny fruits.
• Fruit length :5 &#8211; 10cm.
• Fruit weight:20- 30 g.
• Good shelf life.
• Tolerant to major pests and diseases.
• Suitable for long distance transpor",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TANU-300x300.png?lossy=2&strip=1&webp=1,TMBI1305.jpg,,TMBI1305.pdf,https://trimurti.in/product/tanu/,Active,156,
Tanya (TMSG 1601),,Vegetables,,Variety,"TANYA (TMSG 1601)
• Sponge gourd hybrid for fresh market with high yield potential
• Picking starts after 45 -50 days of planting
• Fruits are very attractive light green in colour
• Female flower starts from 14-17 nodes
• Female flower per vine : 15-20
• Fruit weight: 150 &#8211; 160 g
• Fruit leng",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TANYA-300x300.png?lossy=2&strip=1&webp=1,tanya-tmsg-1601.jpg,,tanya-tmsg-1601.pdf,https://trimurti.in/product/tanya/,Active,157,
TMBG 3402,,Vegetables,,Variety,"• Bottle gourd hybrid for fresh market
• Medium long cylindrical fruits
• Picking starts after 50-55 days of planting
• Fruit length : 25 &#8211; 30 cm
• Fruit weight: 0.75 &#8211; 1.0 kg
• Fruits are green in colour
• More juice and less seed content
• Tolerant to major pests and diseases
• Widely ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMBG-3402-300x300.png?lossy=2&strip=1&webp=1,tmbg-3402.jpg,,tmbg-3402.pdf,https://trimurti.in/product/tmbg-3402/,Active,158,
TMCA 21006,,Vegetables,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2025/07/TMCA-21-006-CAULIFLOWER-NEW-Pouch-300x300.png?lossy=2&strip=1&webp=1,tmca-21006.jpg,,tmca-21006.pdf,https://trimurti.in/product/tmca-21006/,Active,159,
TMCH 20824,,Vegetables,,Variety,,,,,,,,,tmch-20824.jpg,,tmch-20824.pdf,https://trimurti.in/product/tmch-20824/,Active,160,
TMCU 3102,,Vegetables,,Variety,"TMCU3102
• Cucumber hybrid for fresh market
• Days to first appearance of female flower after 30-35 days
• No. of female fruits / vine: 10-15
• Fruit colour: Dark green
• Fruit length: 18-20 cm and Fruit diameter: 4-5 cm
• Fruit weight: 180-200 g
• Days to first fruit picking after 40-45 days of pla",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMCU-3102-300x300.png?lossy=2&strip=1&webp=1,tmcu-3102.jpg,,tmcu-3102.pdf,https://trimurti.in/product/tmcu-3102/,Active,161,
TMCU 3111,,Vegetables,,Variety,"Cucumber hybrid for fresh market
Days to first fruit picking: 45-50 days
Days to first appearance of female flower after 35-40 days
No. of female fruits / vine: 15-20
Fruit colour: Dark green
Average fruit length: 18-20 cm and diameter: 4-5 cm
Average fruit weight: 200-225 g
Tolerant to major pests ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMCU-3111-300x300.png?lossy=2&strip=1&webp=1,tmcu-3111.jpg,,tmcu-3111.pdf,https://trimurti.in/product/tmcu-3111/,Active,162,
TMOH 2304,,Vegetables,,Variety,"• Okra hybrid with high yield potential
• Early picking and picking starts from 40-42 days
• Easy in Picking
• Green fruits having 12-14 cm length
• Good shelflife
• Tolerant to Yellow Vein Mosaic Virus (YVMV)
• Widely adapted for cultivation during Rabi and Summer seasons in AP, AS, BR, CG, GJ, HR,",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMOH-2304-300x300.png?lossy=2&strip=1&webp=1,tmoh-2304.jpg,,tmoh-2304.pdf,https://trimurti.in/product/tmoh-2304/,Active,163,
TMOH 2318,,Vegetables,,Variety,"• Okra hybrid with high yield potential
• Resistant to Yellow Vein Mosaic Virus (YVMV)
• Picking starts from 40-45 days
• Erect with tall plant type
• Dark green shiny fruits having 10-12 cm length at picking
• Good shelf life and suitable for transportation
• Widely adapted for cultivation during K",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMOH-2318-300x300.png?lossy=2&strip=1&webp=1,tmoh-2318.jpg,,tmoh-2318.pdf,https://trimurti.in/product/tmoh-2318/,Active,164,
TMOH 2322,,Vegetables,,Variety,"• Okra hybrid with high yield potential
• Resistant to Yellow Vein Mosaic Virus (YVMV)
• Picking starts from 42-45 days
• Erect with tall plant type
• Dark green fruits having 10-11 cm length at picking
• Fruits has good shelf life &amp; suitable for transportation
• Widely adapted for cultivation d",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMOH-2322-300x300.png?lossy=2&strip=1&webp=1,tmoh-2322.jpg,,tmoh-2322.pdf,https://trimurti.in/product/tmoh-2322/,Active,165,
