Product Name,Product Code,Crop Category,Crop Name,Hybrid / Variety Type,Short Description,Full Description,Key Features,Traits,Suitable Region,Suitable Season,Duration,Product Image URL,Downloaded Image Filename,PDF / Brochure URL,Downloaded PDF Filename,Old Product Page URL,Status,Display Order,Notes
TMOH 2345,,Vegetables,,Variety,"• Okra Hybrid with very high yield potential
• Picking starts from 45-50 days after sowing
• Erect with tall plant type
• Dark green shiny fruits having 12-14 cm length at picking
• Resistant to Yellow Vein Mosaic Virus (YVMV)
• Picking is easy
• Very good shelf life
• Widely adapted for cultivation",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMOH-2345-300x300.png?lossy=2&strip=1&webp=1,tmoh-2345.jpg,,tmoh-2345.pdf,https://trimurti.in/product/tmoh-2345/,Active,166,
TMOH 2352,,Vegetables,,Variety,"• Okra hybrid with very high yield potential
• Picking starts from 42-46 days after sowing
• Erect with tall plant type
• Dark green shiny fruits having 12-14 cm length at picking
• Picking is easy
• Very good shelflife
• Resistant to Yellow Vein Mosaic Virus (YVMV)
• Widely adapted for cultivation ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMOH-2352-300x300.png?lossy=2&strip=1&webp=1,tmoh-2352.jpg,,tmoh-2352.pdf,https://trimurti.in/product/tmoh-2352/,Active,167,
TMOH 314,,Vegetables,,Variety,"• Okra hybrid with high yield potential
• Highly tolerant to Yellow Vein Mosaic Virus (YVMV)
• Picking starts from 40-44 days
• Easy in Picking
• Green fruits having 11-12 cm length
• Good shelf life
Widely adapted for cultivation during Rabi and Summer seasons in AP,
AS, BR, CG, GJ, HR, JH, KA, MH,",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMOH-314-300x300.png?lossy=2&strip=1&webp=1,tmoh-314.jpg,,tmoh-314.pdf,https://trimurti.in/product/tmoh-314/,Active,168,
TMOH 329,,Vegetables,,Variety,"• Okra hybrid with very high yield potential
• Picking starts from 45-50 days
• Erect with tall plant type
• Dark green shiny fruits having 12-14 cm length at picking
• Resistant to Yellow Vein Mosaic Virus (YVMV)
• Picking easy
• Good shelf life
• Widely adapted for cultivation during Kharif, Rabi ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMOH-329-300x300.png?lossy=2&strip=1&webp=1,tmoh-329.jpg,,tmoh-329.pdf,https://trimurti.in/product/tmoh-329/,Active,169,
TMOH 333,,Vegetables,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2025/07/TMOH-333_3D-Pouch-300x300.png?lossy=2&strip=1&webp=1,tmoh-333.jpg,,tmoh-333.pdf,https://trimurti.in/product/tmoh-333/,Active,170,
TMOV 36,,Vegetables,,Variety,"• Okra variety with high yield potential
• Tolerant to Yellow Vein Mosaic Virus (YVMV)
• Picking starts from 42-48 days
• Easy in Picking
• Green fruits having 10-12 cm length
• Good shelf life
• Widely adapted for cultivation during Kharif, Rabi and Summer seasons in AP, AS, BR, CG, GJ, HR, JH, KA,",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMOV-36-300x300.png?lossy=2&strip=1&webp=1,tmov-36.jpg,,tmov-36.pdf,https://trimurti.in/product/tmov-36/,Active,171,
TMOV 99,,Vegetables,,Variety,"Okra variety with high yield potential
• Tolerant to Yellow Vein Mosaic Virus (YVMV)
• Picking starts from 42-48 days
• Easy in Picking
• Green fruits having 10-12 cm length
• Good shelf life
• Widely adapted for cultivation during Rabi and Summer seasons in AP,AS, BR, CG, GJ, HR, JH, KA, MH, MP, OD",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMOV-99-300x300.png?lossy=2&strip=1&webp=1,tmov-99.jpg,,tmov-99.pdf,https://trimurti.in/product/tmov-99/,Active,172,
TMPH 2441,,Vegetables,,Variety,"• Green chili hybrid with very high yield potential
• Picking starts for green chilli after 60-65 days from transplanting
• Erect with tall plant type
• Fruit length: 7-9 cm
• Immature fruit is dark green and shiny
• SHU: 70,000-80,000
• Heat tolerant and suitable for Summer cultivation
• Tolerant t",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMPH-2441_-300x300.png?lossy=2&strip=1&webp=1,tmph-2441.jpg,,tmph-2441.pdf,https://trimurti.in/product/tmph-2441/,Active,173,
TMPH 2446,,Vegetables,,Variety,"• Green Chilli hybrid with very high yield potential
• Picking starts for green chilli after 65-70 days from transplanting
• Semi-Erect plant type
• Fruit length : 8-9 cm
• Immature fruit is dark green, shiny and very attractive in colour
• Profuse fruiting and more fruits per picking
• Tolerant to ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMPH-2446_-300x300.png?lossy=2&strip=1&webp=1,tmph-2446.jpg,,tmph-2446.pdf,https://trimurti.in/product/tmph-2446/,Active,174,
TMPH 403 (SIVARANJANI),,Vegetables,,Variety,"TMPH 403 (SIVARANJANI)
• Dry Chilli hybrid with very high color value
• Picking starts for dry chilli after 102-108 days from transplanting
• Erect with tall plant type
• Fruit length : 14-16 cm
• Fruit is wrinkled
• Immature fruit is dark green and mature fruit is dark red in colour
• SHU: 15,000-2",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/SIVARANJANI-300x300.png?lossy=2&strip=1&webp=1,tmph-403-sivaranjani.jpg,,tmph-403-sivaranjani.pdf,https://trimurti.in/product/sivaranjani/,Active,175,
TMPH 411,,Vegetables,,Variety,"• Dry Chilli hybrid with very high color value
• Picking starts for dry chilli after 100-105 days from transplanting
• Erect with tall plant type
• Fruit length : 14-16 cm
• Fruit is wrinkled
• Immature fruit is dark green and mature fruit is dark red in colour
•SHU: 15,000-20,000
• ASTA colour valu",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMPH-411-300x300.png?lossy=2&strip=1&webp=1,tmph-411.jpg,,tmph-411.pdf,https://trimurti.in/product/tmph-411/,Active,176,
TMPH 439,,Vegetables,,Variety,"• Hybrid ideal as green chilli
• Picking starts for green chilli after 70-75 days from transplanting
• Semi-Erect with tall plant type with cluster fruit bearing
• Fruit length : 5-7 cm
• Immature fruit is Dark green and mature fruit is dark red in colour
• High pungency
• Tolerant to LCV and other ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMPH-439-300x300.png?lossy=2&strip=1&webp=1,tmph-439.jpg,,tmph-439.pdf,https://trimurti.in/product/tmph-439/,Active,177,
TMPH 443,,Vegetables,,Variety,"• Green Chilli Hybrid with very high yield potential
• Picking starts for green chilli after 60-65 days from transplanting
• Heat tolerant and suitable for Summer cultivation
• Semi-Erect with tall plant type
• Fruit length : 9-10 cm
• Immature fruit is dark green in colour
• Very high pungency
• To",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMPH-443_-300x300.png?lossy=2&strip=1&webp=1,tmph-443.jpg,,tmph-443.pdf,https://trimurti.in/product/tmph-443/,Active,178,
TMPH 444,,Vegetables,,Variety,"• Dual purpose chilli hybrid (i.e. as green &amp; dry chilli)
• Picking starts for green chilli after 70-75 days &amp; for dry chilli after 110-115 days from transplanting
• Bushy plant with more number of branches
• Fruit length 1 l-12cm
• Immature fruit colour is light green and mature
fruit colou",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMPH-444-300x300.png?lossy=2&strip=1&webp=1,tmph-444.jpg,,tmph-444.pdf,https://trimurti.in/product/tmph-444/,Active,179,
TMPH 449,,Vegetables,,Variety,"• Green Chilli Hybrid with high yield potential
• Picking starts for green chilli after 65-70 days from transplanting
• Semi-Erect with tall plant type
• Fruit length: 7 &#8211; 8 cm
• Fruit Orientation: Upright solitary
• Immature fruit is green in colour
• Very high pungency
• Tolerant to LCV and ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMPH-449-300x300.png?lossy=2&strip=1&webp=1,tmph-449.jpg,,tmph-449.pdf,https://trimurti.in/product/tmph-449/,Active,180,
TMPH 463,,Vegetables,,Variety,"• Dual purpose chilli hybrid (i.e. as green &amp; dry chilli)
• Picking starts for green chilli after 65-70 days &amp; for dry chilli after 105-110 days from transplanting
• Bushy plant with more number of branches
• Fruit length 9-10cm
• Immature fruit colour is green and mature fruit colour is dar",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMPH-463-300x300.png?lossy=2&strip=1&webp=1,tmph-463.jpg,,tmph-463.pdf,https://trimurti.in/product/tmph-463/,Active,181,
TMPH 489,,Vegetables,,Variety,"• Dual purpose chilli hybrid (i.e. as green &amp; dry chilli)
• Picking starts for green chilli after 70-75 days &amp; for dry chilli after
115-120 days from transplanting
• Bushy plant with more number of branches
• Fruit length 8-9cm
• Immature fruit colour is dark green and mature
fruit colour is",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMPH-489-300x300.png?lossy=2&strip=1&webp=1,tmph-489.jpg,,tmph-489.pdf,https://trimurti.in/product/tmph-489/,Active,182,
TMPU 1827,,Vegetables,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2025/07/TMPU-1827-300x300.png?lossy=2&strip=1&webp=1,tmpu-1827.jpg,,tmpu-1827.pdf,https://trimurti.in/product/tmpu-1827/,Active,183,
TMSG 3615,,Vegetables,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2025/07/TMSG-3615-3D-POUCH-300x300.png?lossy=2&strip=1&webp=1,tmsg-3615.jpg,,tmsg-3615.pdf,https://trimurti.in/product/tmsg-3615/,Active,184,
TMTH 215,,Vegetables,,Variety,"• Hybrid for fresh market with high yield potential
• Recommended for Kharif, Rabi and Summer seasons
• Semi-determinate plant type
• Picking starts from 50-55 days after transplanting
• Flat round fruit and average weight is 80-90 g
• Fruits are very firm
• Highly resistant to heat and has very goo",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMTH-215_-300x300.png?lossy=2&strip=1&webp=1,tmth-215.jpg,,tmth-215.pdf,https://trimurti.in/product/tmth-215/,Active,185,
TMTH 2226,,Vegetables,,Variety,"* Hybrid for fresh market with high yield potential
• Recommended for both Kharif and Rabi seasons
• Picking starts from 50-55 days after transplanting
• Semi-determinate plant type
• Fruits are with green shoulder and sour in taste
• Flat round fruit and average weight is 70 &#8211; 80 g
• Fruits a",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMTH-2226-300x300.png?lossy=2&strip=1&webp=1,tmth-2226.jpg,,tmth-2226.pdf,https://trimurti.in/product/tmth-2226/,Active,186,
TMTH 2230,,Vegetables,,Variety,"• Tomato hybrid for fresh market and processing purpose with very
high yield potential
• Semi-determinate plant type
• Picking starts from 70-75 days after transplanting
• Square round fruit and average weight is 100-120 g
• Fruits are very firm and suitable for long distance transportation
• Tolera",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMTH-2230_-300x300.png?lossy=2&strip=1&webp=1,tmth-2230.jpg,,tmth-2230.pdf,https://trimurti.in/product/tmth-2230/,Active,187,
TMTH 2267,,Vegetables,,Variety,"• Tomato hybrid for fresh market with very high yield potential
• Semi-determinate plant type
• Picking starts from 60-65 days after transplanting
• Flat round fruit and average weight: 90-100 g
• Fruits are firm with good shelf life
• Tolerant to Tomato virus (TyLCV) &amp; other major diseases
• Ad",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMTH-2267_-300x300.png?lossy=2&strip=1&webp=1,tmth-2267.jpg,,tmth-2267.pdf,https://trimurti.in/product/tmth-2267/,Active,188,
TMTH 231,,Vegetables,,Variety,"• Tomato hybrid for fresh market purpose with very high yield potential
• Picking starts from 60-65 days after transplanting
• Semi-determinate plant type
• Round fruit having average weight of 90-100 g
• Fruits are firm with medium sour in taste
• Uniform fruits all throughout the crop period
• Tol",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMTH-231-300x300.png?lossy=2&strip=1&webp=1,tmth-231.jpg,,tmth-231.pdf,https://trimurti.in/product/tmth-231/,Active,189,
TMTH 255,,Vegetables,,Variety,"• Tomato hybrid for fresh market with high yield potential
• Recommended for year-round cultivation during Kharif,
Rabi &amp; Summer seasons
• Picking starts from 60-65 days after transplanting
• Determinate plant type
• Very good fruit quality flat round fruits with green shoulder
• Average fruit w",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMTH-255-300x300.png?lossy=2&strip=1&webp=1,tmth-255.jpg,,tmth-255.pdf,https://trimurti.in/product/tmth-255/,Active,190,
TMTH 288,,Vegetables,,Variety,"TMTH 228
• Tomato hybrid for fresh market with high yield potential
• Very widely adapted for cultivation for Kharif, Rabi and Summer seasons
• Picking starts from 60-65 days after transplanting
• Semi &#8211; Determinate plant type
• Flat Round fruits are having excellent quality
• Average fruit we",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMTH-288-300x300.png?lossy=2&strip=1&webp=1,tmth-288.jpg,,tmth-288.pdf,https://trimurti.in/product/tmth-288/,Active,191,
TMWH 2710,TMWH2710,Vegetables,,Hybrid,"• Dragon type Watermelon hybrid
• Harvesting starts after 80-85 days of planting
• Oblong fruits with an average weight of 10-12 kg
• Red flesh colour and rind colour is green with dark green strips
• High BRIX and crispy flesh
• Tolerant to major pests and diseases
• Widely adapted for cultivation ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMWH-2710-300x300.png?lossy=2&strip=1&webp=1,TMWH2710.jpg,,TMWH2710.pdf,https://trimurti.in/product/tmwh-2710/,Active,192,
TMWH 2712,TMWH2712,Vegetables,,Hybrid,"• Sugar baby type Watermelon hybrid
• Harvesting starts after 80 &#8211; 85 days of planting
• Round shaped fruits with an average weight of 7-9 kg
• Dark red flesh colour and rind colour dark green
• High BRIX and very crispy flesh
• Tolerant to major pests and diseases
• Widely adapted for cultiva",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMWH-2712-300x300.png?lossy=2&strip=1&webp=1,TMWH2712.jpg,,TMWH2712.pdf,https://trimurti.in/product/tmwh-2712/,Active,193,
Tohfa (TMWH 708),TMWH708,Vegetables,,Hybrid,"TOHFA (TMWH 708)
• Ice box type watermelon hybrid
• Harvesting starts from 70-75 days after planting
• Oval shaped fruits with an average weight of 4-6 kg
• Dark red flesh colour and rind colour dark green
• Higher BRIX and very crispy flesh
• Tolerant to major pests and diseases
• Widely adapted fo",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Tohfa_-300x300.png?lossy=2&strip=1&webp=1,TMWH708.jpg,,TMWH708.pdf,https://trimurti.in/product/tohfa/,Active,194,
Veena (TMBG 1401),,Vegetables,,Variety,"VEENA (TMBG 1401)
• Bottle gourd hybrid for fresh market with high yield potential
• Picking starts after 50 -55 days of planting
• Long cylindrical fruits
• Fruits are attractive green in colour
• Fruit weight: 1.0 &#8211; 1.5 kg
• Fruit length : 30-40 cm
• More juice and less seed content
• Tolera",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Veena_-300x300.png?lossy=2&strip=1&webp=1,veena-tmbg-1401.jpg,,veena-tmbg-1401.pdf,https://trimurti.in/product/veena/,Active,195,
Vishwanath,,Vegetables,,Variety,"VISHWANATH (TMRV 1610)
• Mid-early maturing (Kharif: 115-120 days) Rice variety with high
yield potential
• Semi-erect plant habit
• Number of productive tillers: 12-14
• Semi-dwarf plant type having 95-100 cm plant height
• Medium slender fine grains with good milling percent with high head rice
• ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Vishwanath-300x300.png?lossy=2&strip=1&webp=1,vishwanath.jpg,,vishwanath.pdf,https://trimurti.in/product/vishwanath/,Active,196,
WHITE LILY (TMCA 21009),,Vegetables,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2025/07/White-lily-300x300.png?lossy=2&strip=1&webp=1,white-lily-tmca-21009.jpg,,white-lily-tmca-21009.pdf,https://trimurti.in/product/white-lily-tmca-21009/,Active,197,
Charu (TMSH 1201),,Fodder,,Variety,"CHARU (TMSH 1201)
• Multi-cut SSG hybrid with high yield potential
• Good quality fodder with higher digestibility
• Thin stem and more number of tillers / plant
• Soft plant stem and internode having high digestibility and palatability
• Long dark green leaves
• Harvesting starts after 42 days as v",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/Charu_3D-Pouch-300x300.png?lossy=2&strip=1&webp=1,charu-tmsh-1201.jpg,"{'url': 'https://trimurti.in/wp-content/uploads/2023/10/POP-SSG-Hybrid-TMSH-1201-Charu.pdf', 'label': 'POP &#8211; SSG Hybrid &#8211; TMSH 1201 (Charu)'}",charu-tmsh-1201.pdf,https://trimurti.in/product/charu/,Active,198,
Charu Gold (TMFH 1208),TMFH1208,Fodder,,Hybrid,"CHARU GOLD (TMFH 1208)
• Sudan grass fodder hybrid with very high yielding potential
• Growing up to 10-12 feet tall with long slender highly branched
leaves and abundant tillers
• Excellent leaf to stem ratio
• Excellent root system to ensure high yield
• Harvesting starts from 45 days as very low ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/CHARU-GOLD-PNG-300x300.png?lossy=2&strip=1&webp=1,TMFH1208.jpg,,TMFH1208.pdf,https://trimurti.in/product/charu-gold/,Active,199,
DAIRY DON (TMFH 1222),TMFH1222,Fodder,,Hybrid,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2025/07/DAIRY-DON-_3D-Pouch-300x300.png?lossy=2&strip=1&webp=1,TMFH1222.jpg,,TMFH1222.pdf,https://trimurti.in/product/dairy-don-tmfh-1222/,Active,200,
Samata (TMFH 3211),TMFH3211,Fodder,,Hybrid,"SAMATA (TMFH 3211)
• Multi-cut SSG hybrid with high yield potential
• Good quality fodder with higher digestibility
• Thin stem and more number of tillers / plant
• Soft plant stem and internode with long dark green leaves
• Harvesting starts after 45 days as very low HCN content recorded after 42 d",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/SAMATA-PNG-300x300.png?lossy=2&strip=1&webp=1,TMFH3211.jpg,"{'url': 'https://trimurti.in/wp-content/uploads/2023/10/Samata_POP.pdf', 'label': 'Samata_POP'}",TMFH3211.pdf,https://trimurti.in/product/samata/,Active,201,
Samata Speed (TMFH 3206),TMFH3206,Fodder,,Hybrid,"SAMATA SPEED (TMFH 1206)
• Good quality fodder with higher digestibility for livestock
• Multi-cut SSG hybrid with very high yield potential
• Thin stem, broad and higher number of leaves / plant
• Soft plant stem and internode having high digestibility and palal
• Very low HCN content recorded afte",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/SAMATA-SPEED-3D-POUCH-300x300.png?lossy=2&strip=1&webp=1,TMFH3206.jpg,,TMFH3206.pdf,https://trimurti.in/product/samata-speed/,Active,202,
Sweet Fora (TMFH 1276),TMFH1276,Fodder,,Hybrid,"SWEET FORA (TMFH 1276)
• Single cut Sweet Sorghum fodder but can be taken another cut
• Juicy stems with sweetness and preferred by cattle
• Plant height: 280 &#8211; 320 cm
• Good for silage making
• Higher Brix and higher in protein
• Higher digestibility and platability
• Tolerant to drought situ",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/SWEET-FORA-3DE-pouch-300x300.png?lossy=2&strip=1&webp=1,TMFH1276.jpg,,TMFH1276.pdf,https://trimurti.in/product/sweet-fora/,Active,203,
TFX 1282,,Fodder,,Variety,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TFX-PNG--300x300.png?lossy=2&strip=1&webp=1,tfx-1282.jpg,,tfx-1282.pdf,https://trimurti.in/product/tfx/,Active,204,
TMFH 1241,TMFH1241,Fodder,,Hybrid,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2026/02/TMFH-1241-Compressed-300x300.webp?lossy=2&strip=1&webp=1,TMFH1241.jpg,,TMFH1241.pdf,https://trimurti.in/product/tmfh-1241/,Active,205,
TMFH 1255,TMFH1255,Fodder,,Hybrid,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/TMFH-1255-PNG--300x300.png?lossy=2&strip=1&webp=1,TMFH1255.jpg,,TMFH1255.pdf,https://trimurti.in/product/tmfh-1255/,Active,206,
TOP DAIRY (TMFH 1275),TMFH1275,Fodder,,Hybrid,,,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2025/07/TOP-DAIRY-NEW-_3D-Pouch-300x300.png?lossy=2&strip=1&webp=1,TMFH1275.jpg,,TMFH1275.pdf,https://trimurti.in/product/top-dairy-tmfh-1275/,Active,207,
Vitagraze (TMFH 1251),TMFH1251,Fodder,,Hybrid,"VITAGRAZE (TaTh 1251)
• Multi-cut forage bajra hybrid with high yield potential
• Harvesting starts very early as there is no HCN content in this fodder
• Good quality fodder with higher nutritive value
• Thin stem and more number of tillers / plant
• Soft plant stem and internode having higher prot",,,,,,,https://b4288757.smushcdn.com/4288757/wp-content/uploads/2023/10/vitagraze-3d-pouch-300x300.png?lossy=2&strip=1&webp=1,TMFH1251.jpg,,TMFH1251.pdf,https://trimurti.in/product/vitagraze/,Active,208,
